text,Ποικιλία,archaia_or_not
"Τὴν μὲν οὖν φιλίαν τὴν πρὸς τὸν δῆμον οὕτω παλαιὰν καὶ γνησίαν καὶ διὰ τὰς μεγίστας εὐεργεσίας γεγενημένην παρὰ τῶν προγόνων παρέλαβεν. Αὐτὸς δὲ κατελείφθη μὲν ὀρφανός – ὁ γὰρ πατὴρ αὐτοῦ μαχόμενος ἐν Κορωνείᾳ τοῖς πολεμίοις ἀπέθανεν – ἐπετροπεύθη δ’ ὑπὸ Περικλέους, ὃν πάντες ἂν ὁμολογήσειαν καὶ σωφρονέστατον καὶ δικαιότατον καὶ σοφώτατον γενέσθαι τῶν πολιτῶν.",0,0
"Τὴν μὲν παρασκευήν, ὦ ἄνδρες, καὶ τὴν προθυμίαν τῶν ἐχθρῶν τῶν ἐμῶν, ὥστ’ ἐμὲ κακῶς ποιεῖν ἐκ παντὸς τρόπου καὶ δικαίως καὶ ἀδίκως, ἐξ ἀρχῆς ἐπειδὴ τάχιστα ἀφικόμην εἰς τὴν πόλιν ταυτηνί, σχεδόν τι πάντες ἐπίστασθε, καὶ οὐδὲν δεῖ περὶ τούτων πολλοὺς λόγους ποιεῖσθαι· ἐγὼ δέ, ὦ ἄνδρες, δεήσομαι ὑμῶν δίκαια καὶ ὑμῖν τε ῥᾴδια χαρίζεσθαι καὶ ἐμοὶ ἄξια πολλοῦ τυχεῖν παρ’ ὑμῶν.",0,0
"Τί γὰρ οὗτος ὀκνήσειεν ἄν, ὦ ἄνδρες Ἀθηναῖοι, τῶν ἀνηκέστων ἢ δεινῶν, ἄνθρωπος μιαρὸς καὶ πατρικῆς ἔχθρας πρὸς τὸν δῆμον ἀνάμεστος; Τίς δ’ ἂν ἄλλος μᾶλλον, ὃ μὴ γένοιτο, ἀνατρέψειεν τὴν πόλιν, εἰ λάβοιτ’ ἐξουσίας;",0,0
"Τῇ δὲ ὑστεραίᾳ ἀπήγγελλον οἱ πρέσβεις ἐφ’ οἷς οἱ Λακεδαιμόνιοι ποιοῖντο τὴν εἰρήνην· προηγόρει δὲ αὐτῶν Θηραμένης, λέγων ὡς χρὴ πείθεσθαι Λακεδαιμονίοις καὶ τὰ τείχη περιαιρεῖν. Ἀντειπόντων δέ τινων αὐτῷ, πολὺ δὲ πλειόνων συνεπαινεσάντων, ἔδοξε δέχεσθαι τὴν εἰρήνην.",0,0
"Τῶν τοίνυν ἄλλων στρατειῶν καὶ φρουρῶν οὐδεμιᾶς ἀπελείφθην πώποτε, ἀλλὰ πάντα τὸν χρόνον διατετέλεκα μετὰ τῶν πρώτων μὲν τὰς ἐξόδους ποιούμενος, μετὰ τῶν τελευταίων δὲ ἀναχωρῶν. Καίτοι χρὴ τοὺς φιλοτίμως καὶ κοσμίως πολιτευομένους ἐκ τῶν τοιούτων σκοπεῖν, ἀλλ᾽ οὐκ εἴ τις κομᾷ, διὰ τοῦτο μισεῖν· τὰ μὲν γὰρ τοιαῦτα ἐπιτηδεύματα οὔτε τοὺς ἰδιώτας οὔτε τὸ κοινὸν τῆς πόλεως βλάπτει, ἐκ δὲ τῶν κινδυνεύειν ἐθελόντων πρὸς τοὺς πολεμίους ἅπαντες ὑμεῖς ὠφελεῖσθε.",0,0
"Τῷ δὲ Προμηθεῖ εἰς μὲν τὴν ἀκρόπολιν τὴν τοῦ Διὸς οἴκησιν οὐκέτι ἐνεχώρει εἰσελθεῖνπρὸς δὲ καὶ αἱ Διὸς φυλακαὶ φοβεραὶ ἦσανεἰς δὲ τὸ τῆς Ἀθηνᾶς καὶ Ἡφαίστου οἴκημα τὸ κοινόν, ἐν ᾧ ἐφιλοτεχνείτην, λαθὼν εἰσέρχεται, καὶ κλέψας τήν τε ἔμπυρον τέχνην τὴν τοῦ Ἡφαίστου καὶ τὴν ἄλλην τὴν τῆς Ἀθηνᾶς δίδωσιν ἀνθρώπῳ, καὶ ἐκ τούτου εὐπορία μὲν ἀνθρώπῳ τοῦ βίου γίγνεται, Προμηθέα δὲ δι’ Ἐπιμηθέα ὕστερον, ᾗπερ λέγεται, κλοπῆς δίκη μετῆλθεν.",0,0
"Υμείς δε, ω Δελφοί, θα πράξετε έργον δικαιοσύνης να τελέσετε θυσίαν υπέρ εμού μετά των απεσταλμένων, να τοποθετήσετε δε τον ταύρον εις καλόν μέρος του ναού ώστε να βλέπουν όλοι πώς φέρομαι εγώ προς τους κακούς και πώς τιμωρώ τας περιττάς προς κακουργίαν επιθυμίας των. Διότι είνε αρκετή διά να φανερώση τον χαρακτήρα μου και μόνη η τιμωρία του Περιλάου και η αφιέρωσις του ταύρου, τον οποίον δεν εφύλαξα δι άλλων τιμωρουμένων μελωδήματα και τίποτε άλλο δεν έπαιξα εις αυτό το μουσικόν όργανον παρά μόνον του τεχνίτου τας κραυγάς και ότι μόνον αυτόν μετεχειρίσθην διά να δοκιμάσω την τέχνην του και εις αυτόν έπαυσα την βάρβαρον εκείνην και απάνθρωπον μουσικήν. Επί του παρόντος αρκούμαι εις αυτό το αφιέρωμα, θα κάμω δε και άλλα πολλάκις, όταν δ θεός συντελέση ώστε να μη ευρίσκωμαι εις την ανάγκην να τιμωρώ. 2",3,1
"Υπήρξε το όργανον της στρεβλώσεως, ο βρόχος της αγχόνης, ο πολυμήχανος εφευρέτης των βασάνων εν ταις χερσί των κατακτητών και το έργον αυτού εξεπλήρωσεν εκθύμως, πιστώς, εντρυφών και αγαλλόμενος οσάκις εις τους όνυχας αυτού παρεδίδετο το σφάγιον. 2",3,1
"Υπο ρομφαιας θελουσιν αποθανει παντες οι αμαρτωλοι του λαου μου, οι λεγοντες, Δεν θελει μας εγγισει ουδε μας καταφθασει το κακον.",3,1
"Υποθέτετε λοιπόν, είπε μετά πικρίας ο Έδμον, ότι δεν μπορώ τελοσπάντων να είμαι και σοβαρός από καμιά φορά; Σας βεβαιώνω, υπάρχουν μερικά περιστατικά, που συγκινούν εμένα περισσότερο από κάθε άλλον. 3",1,1
"ΦΑΣΟΥΛΗΣ Κι εγώ το βλέπω, Μεφιστό, με λύπην μου μεγάλην και ήτο μόνος πόθος μου να ζω εις σφαίραν άλλην. Κι από τον Κρόνον έπειτα πετώ στόν Γαλαξίαν, που είναι πρώτον σύστημα και με πολλήν αξίαν, με δισεκατομμύρια σμαράγδων και σαπφείρων, με τόσας νήσους του φωτός, ως έλεγε κι ο Βύρων, με τόσα νεφελώματα μικρά τε και μεγάλα, με τόσους διαλάμποντας επάνω μου φωστήρας, κι εσχηματίσθη άλλοτε από το θείον γάλα, το διαρρεύσαν άφθονον εκ των μαστών της Ήρας. Ειπέ μου, Μεφιστοφελή, πού να κυττάξω πρώτον; προς ποίους πόντους να ιδώ των ουρανίων φώτων; οδήγησέ με γρήγορα πώς να στραφώ και πού; να στρέψω προς τον Λέοντα ή προς την Αλεπού; στόν Υδροχόον να χωθώ και ύστερ απ εκείνον προς τον Τοξότην προχωρών να φθάσω στόν Καρκίνον, και στήν Παρθένον απ εκεί, εκ ταύτης δε στόν Ταύρον, και να καθίσω αναιδώς στό κέρας του το γαύρον, ή του Πηγάσου επιβάς και του Κυνός της Θήρας να τρέξω στό υπέρλαμπρον νεφέλωμα της Λύρας, εκείθεν δε παραληρών να συγκρουσθώ κατόπιν μαζί με τον Ωρίωνα και με την Κασσιόπην, προσβλέψας δε και της Αργούς τον κλασικόν αστέρα τον ποταμόν Ηριδανόν να πλεύσω πέρα πέρα, κι ιππεύσας τον Μονόκερων με οίστρου παραζάλην να βρώ την Άρκτον την μικράν κοντά εις την Μεγάλην, του Μαγελάνου τας ωχράς κι ατμοειδείς νεφέλας, τον Κύκνον και τον Κένταυρον και του Βορρά το Σέλας, ή στόν Σκορπίον έπειτα ολίγον να σταθώ εκ φόβου μήπως υπ αυτού κρυφίως κτυπηθώ, και διαρρήξας του Ζυγού τους κρίκους και τας πέδας ν αναπαυθώ έν τέταρτον επί της Ανδρομέδας, θαυμάσας δε την άλκιμον του Ηρακλέους ρώμην και κρεμασθείς εις την μακράν της Βερενίκης κόμην, ως οδοιπόρος αχανούς κι ατελευτήτου δρόμου εις τον αστέρα του Σταυρού να κάνω τον σταυρό μου; Ποίους φωτός Ωκεανούς ο νους μου διαβλέπει… αλλ όμως εξημέρωσε και τρεμοφέγγ η Πούλια, οι άνθρωποι εξύπνησαν, ακούω το σαλέπι, και οι μανάβηδες πουλούν δαυκιά και παραπούλια, 2",3,1
